away_team_abbr,home_team_abbr,date,start_time,day_night,venue,field_type,away_team_errors,home_team_errors,away_team_hits,home_team_hits,away_team_runs,home_team_runs,game_id
STL,CHC,20220605,23:08,N,Wrigley Field,outdoor,0,1,11,11,5,3,STLCHC20220605N
NYM,LAD,20220605,20:10,D,Dodger Stadium,outdoor,1,0,8,9,5,4,NYMLAD20220605D
BOS,LAA,20220607,01:38,N,Angel Stadium,outdoor,0,1,6,3,1,0,BOSLAA20220607N
ARI,CIN,20220606,22:40,N,Great American Ball Park,outdoor,0,0,1,12,0,7,ARICIN20220606N
TOR,KC,20220607,00:10,N,Kauffman Stadium,outdoor,1,1,10,2,8,0,TORKC20220607N
NYM,SD,20220607,01:40,N,PETCO Park,outdoor,0,1,16,7,11,5,NYMSD20220607N
TEX,CLE,20220607,23:50,N,Progressive Field,outdoor,1,1,12,5,6,3,TEXCLE20220607N
SEA,HOU,20220607,00:10,N,Minute Maid Park,retractable,1,0,7,10,7,4,SEAHOU20220607N
NYY,MIN,20220607,23:40,N,Target Field,outdoor,3,0,14,12,10,4,NYYMIN20220607N
NYM,SD,20220608,01:40,N,PETCO Park,outdoor,1,0,2,6,0,7,NYMSD20220608N
WSH,MIA,20220607,22:40,N,loanDepot park,retractable,0,1,8,14,2,12,WSHMIA20220607N
DET,PIT,20220607,23:05,N,PNC Park,outdoor,0,0,11,6,5,3,DETPIT20220607N
TEX,CLE,20220607,19:10,D,Progressive Field,outdoor,2,1,8,9,3,6,TEXCLE20220607D
STL,TB,20220607,23:10,N,Tropicana Field,indoor,1,0,9,3,2,4,STLTB20220607N
TOR,KC,20220608,00:10,N,Kauffman Stadium,outdoor,0,0,12,6,7,0,TORKC20220608N
SEA,HOU,20220608,00:10,N,Minute Maid Park,retractable,0,0,6,7,1,4,SEAHOU20220608N
ARI,CIN,20220607,22:40,N,Great American Ball Park,outdoor,1,0,10,16,8,14,ARICIN20220607N
COL,SF,20220608,01:45,N,Oracle Park,outdoor,0,1,8,5,5,3,COLSF20220608N
TEX,CLE,20220607,23:50,N,Progressive Field,outdoor,1,1,12,5,6,3,TEXCLE20220607N
CHC,BAL,20220607,23:05,N,Oriole Park at Camden Yards,outdoor,0,0,7,9,3,9,CHCBAL20220607N
PHI,MIL,20220608,00:10,N,American Family Field,retractable,0,1,9,7,3,2,PHIMIL20220608N
LAD,CWS,20220608,00:10,N,Guaranteed Rate Field,outdoor,0,0,5,7,0,4,LADCWS20220608N
BOS,LAA,20220608,01:38,N,Angel Stadium,outdoor,1,0,15,8,6,5,BOSLAA20220608N
OAK,ATL,20220607,23:20,N,Truist Park,outdoor,0,0,5,9,2,3,OAKATL20220607N
NYM,SD,20220609,01:40,N,PETCO Park,outdoor,3,1,5,16,2,13,NYMSD20220609N
STL,TB,20220608,23:10,N,Tropicana Field,indoor,0,0,8,18,3,11,STLTB20220608N
DET,PIT,20220608,16:35,D,PNC Park,outdoor,0,0,9,4,3,1,DETPIT20220608D
COL,SF,20220609,01:45,N,Oracle Park,outdoor,1,0,6,7,1,2,COLSF20220609N
ARI,CIN,20220608,22:40,N,Great American Ball Park,outdoor,0,1,11,5,7,0,ARICIN20220608N
LAD,CWS,20220609,00:10,N,Guaranteed Rate Field,outdoor,0,0,6,4,4,1,LADCWS20220609N
PHI,MIL,20220609,00:10,N,American Family Field,retractable,0,0,14,5,10,0,PHIMIL20220609N
OAK,ATL,20220608,23:20,N,Truist Park,outdoor,1,1,8,13,2,13,OAKATL20220608N
BOS,LAA,20220609,01:38,N,Angel Stadium,outdoor,0,2,7,7,1,0,BOSLAA20220609N
WSH,MIA,20220608,22:40,N,loanDepot park,retractable,1,0,7,9,1,2,WSHMIA20220608N
NYY,MIN,20220608,23:40,N,Target Field,outdoor,0,1,5,11,1,8,NYYMIN20220608N
TOR,KC,20220608,18:10,D,Kauffman Stadium,outdoor,1,1,12,13,4,8,TORKC20220608D
CHC,BAL,20220818,19:05,D,Oriole Park at Camden Yards,outdoor,2,1,8,6,3,2,CHCBAL20220818D
SEA,HOU,20220608,22:40,N,Minute Maid Park,retractable,0,1,10,8,6,3,SEAHOU20220608N
TEX,CLE,20220608,23:10,N,Progressive Field,outdoor,0,0,6,12,0,4,TEXCLE20220608N
PHI,MIL,20220609,18:10,D,American Family Field,retractable,0,0,9,11,8,3,PHIMIL20220609D
NYY,MIN,20220609,23:40,N,Target Field,outdoor,0,1,14,9,10,7,NYYMIN20220609N
COL,SF,20220609,19:45,D,Oracle Park,outdoor,0,4,10,7,4,2,COLSF20220609D
BOS,LAA,20220610,01:38,N,Angel Stadium,outdoor,0,0,6,8,2,5,BOSLAA20220610N
ARI,CIN,20220609,16:35,D,Great American Ball Park,outdoor,1,1,7,9,5,4,ARICIN20220609D
WSH,MIA,20220609,22:40,N,loanDepot park,retractable,1,1,9,10,4,7,WSHMIA20220609N
OAK,CLE,20220609,23:10,N,Progressive Field,outdoor,1,0,8,14,4,8,OAKCLE20220609N
PIT,ATL,20220609,23:20,N,Truist Park,outdoor,0,0,8,6,1,3,PITATL20220609N
BAL,KC,20220610,00:10,N,Kauffman Stadium,outdoor,1,1,10,10,5,7,BALKC20220610N
LAD,CWS,20220609,18:10,D,Guaranteed Rate Field,outdoor,1,1,12,10,11,9,LADCWS20220609D
STL,TB,20220609,17:10,D,Tropicana Field,indoor,0,2,2,3,1,2,STLTB20220609D
TEX,CWS,20220611,00:10,N,Guaranteed Rate Field,outdoor,2,0,6,11,3,8,TEXCWS20220611N
MIL,WSH,20220610,23:05,N,Nationals Park,outdoor,0,2,7,19,5,11,MILWSH20220610N
LAD,SF,20220611,02:15,N,Oracle Park,outdoor,1,0,6,10,2,7,LADSF20220611N
TB,MIN,20220611,00:10,N,Target Field,outdoor,1,0,6,13,4,9,TBMIN20220611N
PIT,ATL,20220610,23:20,N,Truist Park,outdoor,1,0,8,10,2,4,PITATL20220610N
BAL,KC,20220611,00:10,N,Kauffman Stadium,outdoor,1,1,4,12,1,8,BALKC20220611N
BOS,SEA,20220611,02:10,N,T-Mobile Park,retractable,1,0,6,10,4,3,BOSSEA20220611N
CIN,STL,20220611,00:15,N,Busch Stadium,outdoor,2,0,4,6,0,2,CINSTL20220611N
ARI,PHI,20220610,23:05,N,Citizens Bank Park,outdoor,2,0,7,12,5,7,ARIPHI20220610N
CHC,NYY,20220610,23:05,N,Yankee Stadium,outdoor,0,0,9,6,1,2,CHCNYY20220610N
OAK,CLE,20220610,23:10,N,Progressive Field,outdoor,1,1,5,7,2,3,OAKCLE20220610N
TOR,DET,20220610,23:10,N,Comerica Park,outdoor,0,0,15,5,10,1,TORDET20220610N
MIA,HOU,20220611,00:10,N,Minute Maid Park,retractable,1,2,7,11,7,4,MIAHOU20220611N
COL,SD,20220611,01:40,N,PETCO Park,outdoor,0,0,5,14,0,9,COLSD20220611N
NYM,LAA,20220611,01:38,N,Angel Stadium,outdoor,0,0,13,9,7,3,NYMLAA20220611N
COL,SD,20220612,02:10,N,PETCO Park,outdoor,2,3,9,4,6,2,COLSD20220612N
PIT,ATL,20220611,20:10,D,Truist Park,outdoor,2,0,6,8,4,10,PITATL20220611D
TOR,DET,20220611,20:10,D,Comerica Park,outdoor,1,1,9,8,1,3,TORDET20220611D
TB,MIN,20220611,18:10,D,Target Field,outdoor,0,2,13,11,5,6,TBMIN20220611D
ARI,PHI,20220611,20:05,D,Citizens Bank Park,outdoor,1,0,6,9,0,4,ARIPHI20220611D
NYM,LAA,20220612,02:07,N,Angel Stadium,outdoor,1,3,10,15,6,11,NYMLAA20220612N
CHC,NYY,20220611,23:15,N,Yankee Stadium,outdoor,0,2,5,11,0,8,CHCNYY20220611N
OAK,CLE,20220611,20:10,D,Progressive Field,outdoor,1,1,13,9,10,5,OAKCLE20220611D
BAL,KC,20220611,20:10,D,Kauffman Stadium,outdoor,0,1,10,10,6,4,BALKC20220611D
TEX,CWS,20220611,18:10,D,Guaranteed Rate Field,outdoor,1,2,15,15,11,9,TEXCWS20220611D
BOS,SEA,20220612,02:10,N,T-Mobile Park,retractable,1,1,8,13,6,7,BOSSEA20220612N
MIA,HOU,20220611,20:10,D,Minute Maid Park,retractable,2,1,6,8,5,1,MIAHOU20220611D
LAD,SF,20220611,23:15,D,Oracle Park,outdoor,2,1,13,5,2,3,LADSF20220611D
CIN,STL,20220611,18:15,D,Busch Stadium,outdoor,2,0,12,7,4,5,CINSTL20220611D
MIL,WSH,20220611,20:05,D,Nationals Park,outdoor,1,1,11,9,6,8,MILWSH20220611D
COL,SD,20220611,20:10,D,PETCO Park,outdoor,1,0,8,3,1,2,COLSD20220611D
PIT,ATL,20220612,17:35,D,Truist Park,outdoor,1,0,7,7,3,5,PITATL20220612D
ARI,PHI,20220612,17:35,D,Citizens Bank Park,outdoor,1,1,12,7,13,1,ARIPHI20220612D
OAK,CLE,20220612,15:35,D,Progressive Field,outdoor,1,0,8,10,3,6,OAKCLE20220612D
LAD,SF,20220612,20:05,D,Oracle Park,outdoor,0,0,5,5,0,2,LADSF20220612D
COL,SD,20220612,20:10,D,PETCO Park,outdoor,0,0,9,6,4,2,COLSD20220612D
CHC,NYY,20220612,17:35,D,Yankee Stadium,outdoor,1,0,12,17,4,18,CHCNYY20220612D
BOS,SEA,20220612,20:10,D,T-Mobile Park,retractable,0,0,4,1,2,0,BOSSEA20220612D
CIN,STL,20220612,18:15,D,Busch Stadium,outdoor,2,0,11,12,7,6,CINSTL20220612D
NYM,LAA,20220612,23:08,N,Angel Stadium,outdoor,0,2,11,6,4,1,NYMLAA20220612N
MIL,WSH,20220612,17:35,D,Nationals Park,outdoor,0,0,9,8,4,1,MILWSH20220612D
BAL,KC,20220612,18:10,D,Kauffman Stadium,outdoor,1,1,15,10,10,7,BALKC20220612D
TEX,CWS,20220612,18:10,D,Guaranteed Rate Field,outdoor,1,1,11,8,8,6,TEXCWS20220612D
TB,MIN,20220612,18:10,D,Target Field,outdoor,1,1,7,5,6,0,TBMIN20220612D
TOR,DET,20220612,17:40,D,Comerica Park,outdoor,1,0,11,2,6,0,TORDET20220612D
MIA,HOU,20220612,18:10,D,Minute Maid Park,retractable,0,3,3,14,4,9,MIAHOU20220612D
KC,SF,20220614,01:45,N,Oracle Park,outdoor,1,0,6,5,2,6,KCSF20220614N
SD,CHC,20220614,00:05,N,Wrigley Field,outdoor,1,0,10,5,4,1,SDCHC20220614N
BAL,TOR,20220613,23:07,N,Rogers Centre,retractable,0,3,5,19,1,11,BALTOR20220613N
PIT,STL,20220613,23:45,N,Busch Stadium,outdoor,1,0,7,14,5,7,PITSTL20220613N
HOU,TEX,20220614,00:05,N,Globe Life Field,retractable,0,0,7,11,3,5,HOUTEX20220614N
MIA,PHI,20220613,23:05,N,Citizens Bank Park,outdoor,0,0,6,10,2,3,MIAPHI20220613N
ATL,WSH,20220613,23:05,N,Nationals Park,outdoor,0,0,10,10,9,5,ATLWSH20220613N
CWS,DET,20220613,23:10,N,Comerica Park,outdoor,0,1,15,12,9,5,CWSDET20220613N
MIN,SEA,20220614,02:10,N,T-Mobile Park,retractable,1,0,9,6,3,2,MINSEA20220614N
CIN,ARI,20220614,01:40,N,Chase Field,retractable,2,0,8,10,5,4,CINARI20220614N
LAA,LAD,20220615,02:10,N,Dodger Stadium,outdoor,0,1,3,3,0,2,LAALAD20220615N
TB,NYY,20220614,23:05,N,Yankee Stadium,outdoor,2,0,7,5,0,2,TBNYY20220614N
BAL,TOR,20220614,23:07,N,Rogers Centre,retractable,0,0,8,10,6,5,BALTOR20220614N
ATL,WSH,20220614,23:05,N,Nationals Park,outdoor,0,0,13,7,10,4,ATLWSH20220614N
CIN,ARI,20220615,01:40,N,Chase Field,retractable,2,0,13,5,5,3,CINARI20220615N
OAK,BOS,20220614,23:10,N,Fenway Park,outdoor,1,0,4,10,1,6,OAKBOS20220614N
CLE,COL,20220615,00:40,N,Coors Field,outdoor,1,1,12,9,4,3,CLECOL20220615N
KC,SF,20220615,01:45,N,Oracle Park,outdoor,0,1,8,5,2,4,KCSF20220615N
MIA,PHI,20220614,23:05,N,Citizens Bank Park,outdoor,0,1,12,13,11,9,MIAPHI20220614N
MIL,NYM,20220614,23:10,N,Citi Field,outdoor,0,1,3,8,0,4,MILNYM20220614N
CWS,DET,20220614,23:10,N,Comerica Park,outdoor,1,0,12,9,5,1,CWSDET20220614N
PIT,STL,20220614,23:45,N,Busch Stadium,outdoor,1,2,1,14,1,9,PITSTL20220614N
MIN,SEA,20220615,02:10,N,T-Mobile Park,retractable,0,0,4,6,0,5,MINSEA20220615N
PIT,STL,20220614,17:15,D,Busch Stadium,outdoor,4,0,7,7,1,3,PITSTL20220614D
HOU,TEX,20220615,00:05,N,Globe Life Field,retractable,0,1,5,8,4,3,HOUTEX20220615N
ATL,WSH,20220615,23:05,N,Nationals Park,outdoor,3,0,14,4,8,2,ATLWSH20220615N
CWS,DET,20220615,17:10,D,Comerica Park,outdoor,1,0,22,4,13,0,CWSDET20220615D
HOU,TEX,20220615,18:05,D,Globe Life Field,retractable,0,0,9,5,9,2,HOUTEX20220615D
CLE,COL,20220616,00:40,N,Coors Field,outdoor,2,1,11,11,7,5,CLECOL20220616N
SD,CHC,20220616,00:05,N,Wrigley Field,outdoor,0,0,21,11,19,5,SDCHC20220616N
MIN,SEA,20220615,20:10,D,T-Mobile Park,retractable,1,0,8,5,5,0,MINSEA20220615D
MIA,PHI,20220615,17:05,D,Citizens Bank Park,outdoor,0,0,7,8,1,3,MIAPHI20220615D
KC,SF,20220615,19:45,D,Oracle Park,outdoor,0,1,4,7,3,2,KCSF20220615D
OAK,BOS,20220615,23:10,N,Fenway Park,outdoor,1,0,7,13,1,10,OAKBOS20220615N
LAA,LAD,20220616,02:10,N,Dodger Stadium,outdoor,0,2,3,6,1,4,LAALAD20220616N
CIN,ARI,20220615,19:40,D,Chase Field,retractable,1,2,5,8,4,7,CINARI20220615D
TB,NYY,20220615,23:05,N,Yankee Stadium,outdoor,1,1,7,3,3,4,TBNYY20220615N
PIT,STL,20220615,23:45,N,Busch Stadium,outdoor,2,2,7,9,6,4,PITSTL20220615N
MIL,NYM,20220615,23:10,N,Citi Field,outdoor,0,2,11,5,10,2,MILNYM20220615N
CLE,COL,20220616,19:10,D,Coors Field,outdoor,0,2,8,11,4,2,CLECOL20220616D
LAA,SEA,20220617,02:10,N,T-Mobile Park,retractable,0,0,10,4,4,1,LAASEA20220617N
OAK,BOS,20220616,17:35,D,Fenway Park,outdoor,2,2,7,11,4,3,OAKBOS20220616D
BAL,TOR,20220616,19:07,D,Rogers Centre,retractable,0,1,13,8,10,2,BALTOR20220616D
TB,NYY,20220616,23:05,N,Yankee Stadium,outdoor,0,0,3,4,1,2,TBNYY20220616N
SD,CHC,20220616,18:20,D,Wrigley Field,outdoor,1,0,11,7,6,4,SDCHC20220616D
MIL,NYM,20220616,23:10,N,Citi Field,outdoor,1,0,11,7,4,5,MILNYM20220616N
TEX,DET,20220616,23:10,N,Comerica Park,outdoor,1,0,4,8,3,1,TEXDET20220616N
PHI,WSH,20220616,23:05,N,Nationals Park,outdoor,0,2,11,5,10,1,PHIWSH20220616N
CWS,HOU,20220618,00:10,N,Minute Maid Park,retractable,1,1,8,12,3,13,CWSHOU20220618N
TB,BAL,20220617,22:05,N,Oriole Park at Camden Yards,outdoor,0,0,8,5,0,1,TBBAL20220617N
MIL,CIN,20220617,22:40,N,Great American Ball Park,outdoor,0,1,7,8,5,4,MILCIN20220617N
CLE,LAD,20220618,02:10,N,Dodger Stadium,outdoor,2,0,6,8,2,1,CLELAD20220618N
KC,OAK,20220618,01:40,N,Oakland Coliseum,outdoor,0,1,11,5,5,1,KCOAK20220618N
STL,BOS,20220617,23:10,N,Fenway Park,outdoor,0,0,10,11,5,6,STLBOS20220617N
NYY,TOR,20220617,23:07,N,Rogers Centre,retractable,0,0,14,5,12,3,NYYTOR20220617N
PHI,WSH,20220617,23:05,N,Nationals Park,outdoor,1,1,7,10,8,7,PHIWSH20220617N
MIA,NYM,20220617,23:10,N,Citi Field,outdoor,1,0,10,9,4,10,MIANYM20220617N
TEX,DET,20220617,23:10,N,Comerica Park,outdoor,0,2,12,5,7,0,TEXDET20220617N
LAA,SEA,20220618,02:10,N,T-Mobile Park,retractable,2,0,4,11,1,8,LAASEA20220618N
PHI,WSH,20220617,17:05,D,Nationals Park,outdoor,0,1,9,9,5,3,PHIWSH20220617D
ATL,CHC,20220617,18:20,D,Wrigley Field,outdoor,0,0,2,3,0,1,ATLCHC20220617D
SF,PIT,20220617,23:05,N,PNC Park,outdoor,0,0,6,2,2,0,SFPIT20220617N
SD,COL,20220618,00:40,N,Coors Field,outdoor,0,0,8,14,4,10,SDCOL20220618N
MIN,ARI,20220618,01:40,N,Chase Field,retractable,2,0,10,11,2,7,MINARI20220618N
NYY,TOR,20220618,19:07,D,Rogers Centre,retractable,0,0,8,5,4,0,NYYTOR20220618D
STL,BOS,20220618,23:15,N,Fenway Park,outdoor,0,1,14,5,11,2,STLBOS20220618N
TEX,DET,20220618,20:10,D,Comerica Park,outdoor,0,1,10,19,7,14,TEXDET20220618D
LAA,SEA,20220618,20:10,D,T-Mobile Park,retractable,0,0,7,8,4,2,LAASEA20220618D
ATL,CHC,20220618,18:20,D,Wrigley Field,outdoor,1,2,9,13,3,6,ATLCHC20220618D
LAA,SEA,20220619,02:10,N,T-Mobile Park,retractable,0,0,7,5,3,0,LAASEA20220619N
PHI,WSH,20220618,20:35,D,Nationals Park,outdoor,0,1,5,5,2,1,PHIWSH20220618D
TB,BAL,20220618,20:05,D,Oriole Park at Camden Yards,outdoor,1,0,14,10,7,6,TBBAL20220618D
CWS,HOU,20220618,20:10,D,Minute Maid Park,retractable,0,1,12,3,7,0,CWSHOU20220618D
KC,OAK,20220618,20:07,D,Oakland Coliseum,outdoor,0,0,7,2,2,0,KCOAK20220618D
MIL,CIN,20220618,20:10,D,Great American Ball Park,outdoor,1,1,11,9,7,3,MILCIN20220618D
MIN,ARI,20220619,02:10,N,Chase Field,retractable,0,0,14,4,11,1,MINARI20220619N
MIA,NYM,20220618,20:10,D,Citi Field,outdoor,0,1,4,6,2,3,MIANYM20220618D
SD,COL,20220619,01:10,N,Coors Field,outdoor,0,0,10,9,4,5,SDCOL20220619N
CLE,LAD,20220618,23:15,D,Dodger Stadium,outdoor,2,1,2,11,1,7,CLELAD20220618D
MIA,NYM,20220619,17:40,D,Citi Field,outdoor,0,1,8,6,6,2,MIANYM20220619D
CWS,HOU,20220619,23:08,N,Minute Maid Park,retractable,1,0,6,8,3,4,CWSHOU20220619N
MIN,ARI,20220619,20:10,D,Chase Field,retractable,0,0,5,8,1,7,MINARI20220619D
ATL,CHC,20220619,18:20,D,Wrigley Field,outdoor,0,0,9,6,6,0,ATLCHC20220619D
NYY,TOR,20220619,17:37,D,Rogers Centre,retractable,1,0,11,7,9,10,NYYTOR20220619D
LAA,SEA,20220619,20:10,D,T-Mobile Park,retractable,0,1,9,2,4,0,LAASEA20220619D
SD,COL,20220619,19:10,D,Coors Field,outdoor,0,0,10,10,3,8,SDCOL20220619D
PHI,WSH,20220619,16:05,D,Nationals Park,outdoor,1,2,6,12,3,9,PHIWSH20220619D
TB,BAL,20220619,17:35,D,Oriole Park at Camden Yards,outdoor,0,0,9,4,1,2,TBBAL20220619D
CLE,LAD,20220619,20:10,D,Dodger Stadium,outdoor,1,1,11,8,5,3,CLELAD20220619D
SF,PIT,20220619,17:35,D,PNC Park,outdoor,1,1,4,8,3,4,SFPIT20220619D
TEX,DET,20220619,17:40,D,Comerica Park,outdoor,0,0,5,8,3,7,TEXDET20220619D
STL,BOS,20220619,17:35,D,Fenway Park,outdoor,0,1,7,9,4,6,STLBOS20220619D
KC,OAK,20220619,20:07,D,Oakland Coliseum,outdoor,0,1,3,9,0,4,KCOAK20220619D
MIL,CIN,20220619,17:40,D,Great American Ball Park,outdoor,0,0,8,6,6,3,MILCIN20220619D
NYY,TB,20220620,23:10,N,Tropicana Field,indoor,1,1,7,3,4,2,NYYTB20220620N
MIA,NYM,20220620,17:10,D,Citi Field,outdoor,2,1,7,9,0,6,MIANYM20220620D
KC,LAA,20220621,01:38,N,Angel Stadium,outdoor,0,0,12,7,6,2,KCLAA20220621N
STL,MIL,20220621,00:10,N,American Family Field,retractable,0,0,3,6,0,2,STLMIL20220621N
SF,ATL,20220620,23:20,N,Truist Park,outdoor,1,0,8,9,1,2,SFATL20220620N
ARI,SD,20220621,01:40,N,PETCO Park,outdoor,0,0,5,4,1,4,ARISD20220621N
CHC,PIT,20220620,23:05,N,PNC Park,outdoor,1,0,10,11,1,12,CHCPIT20220620N
TOR,CWS,20220621,00:10,N,Guaranteed Rate Field,outdoor,0,2,8,13,7,8,TORCWS20220621N
DET,BOS,20220620,23:10,N,Fenway Park,outdoor,1,0,10,9,2,5,DETBOS20220620N
TOR,CWS,20220622,00:10,N,Guaranteed Rate Field,outdoor,1,1,8,15,6,7,TORCWS20220622N
KC,LAA,20220622,01:38,N,Angel Stadium,outdoor,0,0,14,10,12,11,KCLAA20220622N
DET,BOS,20220621,23:10,N,Fenway Park,outdoor,0,0,11,8,4,5,DETBOS20220621N
SF,ATL,20220621,23:20,N,Truist Park,outdoor,1,0,14,12,12,10,SFATL20220621N
CLE,MIN,20220621,23:40,N,Target Field,outdoor,0,0,12,9,6,5,CLEMIN20220621N
NYY,TB,20220621,23:10,N,Tropicana Field,indoor,0,0,5,8,4,5,NYYTB20220621N
WSH,BAL,20220621,23:05,N,Oriole Park at Camden Yards,outdoor,1,1,6,4,3,0,WSHBAL20220621N
SEA,OAK,20220622,01:40,N,Oakland Coliseum,outdoor,0,0,12,7,8,2,SEAOAK20220622N
PHI,TEX,20220622,00:05,N,Globe Life Field,retractable,0,0,6,11,0,7,PHITEX20220622N
NYM,HOU,20220622,00:10,N,Minute Maid Park,retractable,0,1,8,10,2,8,NYMHOU20220622N
LAD,CIN,20220621,22:40,N,Great American Ball Park,outdoor,0,0,17,5,8,2,LADCIN20220621N
ARI,SD,20220622,01:40,N,PETCO Park,outdoor,1,0,4,5,2,3,ARISD20220622N
COL,MIA,20220621,22:40,N,loanDepot park,retractable,3,1,13,13,8,9,COLMIA20220621N
CLE,MIN,20220622,23:40,N,Target Field,outdoor,0,1,15,12,11,10,CLEMIN20220622N
ARI,SD,20220622,20:10,D,PETCO Park,outdoor,2,4,8,16,4,10,ARISD20220622D
KC,LAA,20220623,01:49,N,Angel Stadium,outdoor,0,0,2,8,0,5,KCLAA20220623N
NYY,TB,20220622,23:10,N,Tropicana Field,indoor,0,1,7,10,5,4,NYYTB20220622N
COL,MIA,20220622,22:40,N,loanDepot park,retractable,0,1,6,11,4,7,COLMIA20220622N
STL,MIL,20220623,00:10,N,American Family Field,retractable,0,0,7,7,5,4,STLMIL20220623N
NYM,HOU,20220622,18:10,D,Minute Maid Park,retractable,0,0,8,7,3,5,NYMHOU20220622D
CHC,PIT,20220622,23:05,N,PNC Park,outdoor,3,0,13,5,14,5,CHCPIT20220622N
DET,BOS,20220622,23:10,N,Fenway Park,outdoor,1,0,5,9,2,6,DETBOS20220622N
LAD,CIN,20220622,22:40,N,Great American Ball Park,outdoor,1,0,9,7,8,4,LADCIN20220622N
SEA,OAK,20220623,01:40,N,Oakland Coliseum,outdoor,0,0,13,7,9,0,SEAOAK20220623N
WSH,BAL,20220622,23:05,N,Oriole Park at Camden Yards,outdoor,0,1,3,11,0,7,WSHBAL20220622N
TOR,CWS,20220622,18:10,D,Guaranteed Rate Field,outdoor,1,0,13,13,9,5,TORCWS20220622D
PHI,TEX,20220622,20:05,D,Globe Life Field,retractable,1,0,5,7,2,4,PHITEX20220622D
SF,ATL,20220623,16:20,D,Truist Park,outdoor,0,0,14,10,6,7,SFATL20220623D
COL,MIA,20220623,16:10,D,loanDepot park,retractable,0,1,12,9,2,3,COLMIA20220623D
SEA,OAK,20220623,19:37,D,Oakland Coliseum,outdoor,0,0,2,5,2,1,SEAOAK20220623D
HOU,NYY,20220623,23:05,N,Yankee Stadium,outdoor,1,0,11,6,6,7,HOUNYY20220623N
BAL,CWS,20220624,00:10,N,Guaranteed Rate Field,outdoor,0,1,10,9,4,0,BALCWS20220624N
PHI,SD,20220624,01:40,N,PETCO Park,outdoor,0,0,8,7,6,2,PHISD20220624N
CLE,MIN,20220623,17:10,D,Target Field,outdoor,0,0,5,5,0,1,CLEMIN20220623D
LAD,CIN,20220623,16:35,D,Great American Ball Park,outdoor,1,0,16,13,10,5,LADCIN20220623D
STL,MIL,20220623,18:10,D,American Family Field,retractable,0,2,7,8,4,6,STLMIL20220623D
CHC,PIT,20220623,16:35,D,PNC Park,outdoor,4,0,11,9,7,8,CHCPIT20220623D
COL,MIN,20220625,00:10,N,Target Field,outdoor,1,0,5,3,1,0,COLMIN20220625N
LAD,ATL,20220624,23:20,N,Truist Park,outdoor,1,0,9,6,4,1,LADATL20220624N
OAK,KC,20220625,00:10,N,Kauffman Stadium,outdoor,0,0,6,8,1,3,OAKKC20220625N
BOS,CLE,20220624,23:10,N,Progressive Field,outdoor,0,1,12,12,6,3,BOSCLE20220624N
SEA,LAA,20220625,01:38,N,Angel Stadium,outdoor,0,0,10,7,4,3,SEALAA20220625N
CIN,SF,20220625,02:15,N,Oracle Park,outdoor,0,3,6,6,4,2,CINSF20220625N
DET,ARI,20220625,01:40,N,Chase Field,retractable,0,0,9,3,5,1,DETARI20220625N
PIT,TB,20220624,23:10,N,Tropicana Field,indoor,0,0,8,7,3,4,PITTB20220624N
TOR,MIL,20220625,00:10,N,American Family Field,retractable,1,0,13,8,9,4,TORMIL20220625N
BAL,CWS,20220625,00:10,N,Guaranteed Rate Field,outdoor,0,0,5,1,4,1,BALCWS20220625N
NYM,MIA,20220624,22:40,N,loanDepot park,retractable,0,1,6,11,5,3,NYMMIA20220624N
WSH,TEX,20220625,00:05,N,Globe Life Field,retractable,0,0,9,8,2,1,WSHTEX20220625N
CHC,STL,20220625,00:15,N,Busch Stadium,outdoor,0,0,8,5,3,0,CHCSTL20220625N
PHI,SD,20220625,01:40,N,PETCO Park,outdoor,1,0,5,7,0,1,PHISD20220625N
HOU,NYY,20220624,23:05,N,Yankee Stadium,outdoor,0,0,5,5,3,1,HOUNYY20220624N
LAD,ATL,20220625,23:15,N,Truist Park,outdoor,1,0,9,9,3,5,LADATL20220625N
SEA,LAA,20220626,02:07,N,Angel Stadium,outdoor,0,1,11,10,5,3,SEALAA20220626N
TOR,MIL,20220625,20:10,D,American Family Field,retractable,1,0,7,8,4,5,TORMIL20220625D
HOU,NYY,20220625,17:05,D,Yankee Stadium,outdoor,1,0,8,0,3,0,HOUNYY20220625D
OAK,KC,20220625,20:10,D,Kauffman Stadium,outdoor,1,2,13,10,9,7,OAKKC20220625D
WSH,TEX,20220625,20:05,D,Globe Life Field,retractable,0,0,6,6,2,3,WSHTEX20220625D
PHI,SD,20220626,02:10,N,PETCO Park,outdoor,0,0,7,4,4,2,PHISD20220626N
PIT,TB,20220625,17:10,D,Tropicana Field,indoor,0,0,8,14,5,6,PITTB20220625D
BOS,CLE,20220625,22:10,N,Progressive Field,outdoor,1,0,10,7,4,2,BOSCLE20220625N
DET,ARI,20220626,02:10,N,Chase Field,retractable,1,3,8,5,6,3,DETARI20220626N
CHC,STL,20220625,18:15,D,Busch Stadium,outdoor,0,0,8,10,3,5,CHCSTL20220625D
NYM,MIA,20220625,20:10,D,loanDepot park,retractable,0,0,11,6,5,3,NYMMIA20220625D
COL,MIN,20220625,23:15,N,Target Field,outdoor,0,0,1,10,0,6,COLMIN20220625N
CIN,SF,20220625,23:15,D,Oracle Park,outdoor,0,1,5,9,2,9,CINSF20220625D
